Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen
9/7/21,32861671875,34042292969,32318880859,33798011719,27436021028
10/7/21,33811242188,34209070313,33116011719,33520519531,22971873468
11/7/21,33509078125,34584703125,33346738281,34240187500,20108729370
12/7/21,34254015625,34592156250,32697308594,33155847656,24321499537
13/7/21,33125468750,33327101563,32261419922,32702025391,19120856669
14/7/21,32723845703,33061398438,31639125000,32822347656,21376531210
15/7/21,32827875000,33159640625,31175708984,31780730469,21300524237
16/7/21,31841550781,32218406250,31100673828,31421539063,23699476918
17/7/21,31397308594,31935945313,31223990234,31533068359,18895018942
18/7/21,31533884766,32398996094,31215492188,31796810547,18787986667
19/7/21,31800011719,31885859375,30563734375,30817832031,20434789545
20/7/21,30838285156,31006187500,29360955078,29807347656,23148267245
21/7/21,29796285156,32752326172,29526183594,32110693359,28203024559
22/7/21,32138873047,32576400391,31745298828,32313105469,19555230518
23/7/21,32305958984,33581550781,32057892578,33581550781,22552046192
24/7/21,33593730469,34490390625,33424859375,34292445313,21664706865
25/7/21,34290292969,35364925781,33881835938,35350187500,20856685287
26/7/21,35384031250,40499675781,35287312500,37337535156,51022126212
27/7/21,37276035156,39406941406,36441726563,39406941406,35097370560
28/7/21,39503187500,40816070313,38862437500,39995906250,38702404695
29/7/21,39995453125,40593070313,39352058594,40008421875,27167146027
30/7/21,40027484375,42235546875,38397355469,42235546875,33072782960
31/7/21,42196304688,42231449219,41110832031,41626195313,25802845343
1/8/21,41460843750,42541679688,39540941406,39974894531,26688438115
2/8/21,39907261719,40419179688,38746347656,39201945313,25595265436
3/8/21,39178402344,39750031250,37782050781,38152980469,26189830450
4/8/21,38213332031,39952296875,37589164063,39747503906,25372562724
5/8/21,39744515625,41341933594,37458003906,40869554688,35185031017
6/8/21,40865867188,43271660156,39932179688,42816500000,38226483046
7/8/21,42832796875,44689859375,42618566406,44555800781,40030862141
8/8/21,44574437500,45282351563,43331910156,43798117188,36302664750
9/8/21,43791925781,46456832031,42848687500,46365402344,38734079049
10/8/21,46280847656,46637988281,44705554688,45585031250,33546019517
11/8/21,45599703125,46735632813,45351710938,45593636719,34319709073
12/8/21,45576878906,46228910156,43861445313,44428289063,33723620826
13/8/21,44439691406,47831976563,44282417969,47793320313,31744259539
14/8/21,47810687500,48098683594,46177632813,47096945313,31211354442
15/8/21,47096667969,47357105469,45579589844,47047003906,30988958446
16/8/21,47019960938,47998097656,45700320313,46004484375,32776876610
17/8/21,45936457031,47139570313,44512417969,44695359375,33451362600
18/8/21,44686750000,45952062500,44364027344,44801187500,32194123075
19/8/21,44741882813,46970761719,43998316406,46717578125,37204312299
20/8/21,46723121094,49342152344,46650707031,49339175781,34706867452
21/8/21,49327074219,49717019531,48312199219,48905492188,40585205312
22/8/21,48869105469,49471609375,48199941406,49321652344,25370975378
23/8/21,49291675781,50482078125,49074605469,49546148438,34305053719
24/8/21,49562347656,49878769531,47687117188,47706117188,35361168834
25/8/21,47727257813,49202878906,47163613281,48960789063,32646349931
26/8/21,49002640625,49347582031,46405781250,46942218750,32666549568
27/8/21,46894554688,49112785156,46394281250,49058667969,34511076995
28/8/21,49072585938,49283503906,48499238281,48902402344,28568103401
29/8/21,48911250000,49644113281,47925855469,48829832031,25889650240
30/8/21,48834851563,48925605469,46950273438,47054984375,31847007016
31/8/21,47024339844,48189550781,46750093750,47166687500,34730363427
1/9/21,47099773438,49111089844,46562437500,48847027344,39139399125
2/9/21,48807847656,50343421875,48652320313,49327722656,39508070319
3/9/21,49288250000,50982273438,48386085938,50025375000,43206179619
4/9/21,50009324219,50545582031,49548781250,49944625000,37471327794
5/9/21,49937859375,51868679688,49538597656,51753410156,30322676319
6/9/21,51769003906,52700941406,51053679688,52633535156,38884105426
7/9/21,52660480469,52853765625,43285207031,46811128906,65210059683
8/9/21,46827761719,47334054688,44561394531,46091390625,49007762488
9/9/21,45774742188,47261949219,45669738281,46391421875,38672657013
10/9/21,46396664063,47031742188,44344484375,44883910156,39154666597
11/9/21,44869839844,45969292969,44818265625,45201457031,34499835245
12/9/21,45206628906,46364878906,44790460938,46063269531,27881980161
13/9/21,46057214844,46598679688,43591320313,44963074219,40969943253
14/9/21,44960050781,47218125000,44752332031,47092492188,38652152880
15/9/21,47098000000,48450468750,46773328125,48176347656,30484496466
16/9/21,48158906250,48486828125,47079558594,47783359375,31764293754
17/9/21,47771003906,48160921875,46832523438,47267519531,28727713711
18/9/21,47273527344,48791781250,47087285156,48278363281,28575630451
19/9/21,48268855469,48328367188,46919804688,47260218750,26967722648
20/9/21,47261406250,47328199219,42598914063,42843800781,43909845642
21/9/21,43012234375,43607609375,39787609375,40693675781,48701090088
22/9/21,40677953125,43978621094,40625632813,43574507813,38139709246
23/9/21,43560296875,44942175781,43109339844,44895097656,34244064430
24/9/21,44894300781,45080492188,40936558594,42839750000,42839345714
25/9/21,42840890625,42996257813,41759921875,42716593750,31604717236
26/9/21,42721628906,43919300781,40848460938,43208539063,30661222077
27/9/21,43234183594,44313246094,42190632813,42235730469,30980029059
28/9/21,42200898438,42775144531,40931664063,41034542969,30214940550
29/9/21,41064984375,42545257813,40829667969,41564363281,30602359905
30/9/21,41551269531,44092601563,41444582031,43790894531,31141681925
1/10/21,43816742188,48436011719,43320023438,48116941406,42850641582
2/10/21,48137468750,48282062500,47465496094,47711488281,30614346492
3/10/21,47680027344,49130691406,47157289063,48199953125,26638115879
4/10/21,48208906250,49456777344,47045003906,49112902344,33383173002
5/10/21,49174960938,51839984375,49072839844,51514812500,35873904236
6/10/21,51486664063,55568464844,50488191406,55361449219,49034730168
7/10/21,55338625000,55338625000,53525468750,53805984375,36807860413
8/10/21,53802144531,55922980469,53688054688,53967847656,34800873924
9/10/21,53929781250,55397945313,53735144531,54968222656,32491211414
10/10/21,54952820313,56401304688,54264257813,54771578125,39527792364
11/10/21,54734125000,57793039063,54519765625,57484789063,42637331698
12/10/21,57526832031,57627878906,54477972656,56041058594,41083758949
13/10/21,56038257813,57688660156,54370972656,57401097656,41684252783
14/10/21,57372832031,58478734375,56957074219,57321523438,36615791366
15/10/21,57345902344,62757128906,56868144531,61593949219,51780081801
16/10/21,61609527344,62274476563,60206121094,60892179688,34250964237
17/10/21,60887652344,61645523438,59164468750,61553617188,29032367511
18/10/21,61548804688,62614660156,60012757813,62026078125,38055562075
19/10/21,62043164063,64434535156,61622933594,64261992188,40471196346
20/10/21,64284585938,66930390625,63610675781,65992835938,40788955582
21/10/21,66002234375,66600546875,62117410156,62210171875,45908121370
22/10/21,62237890625,63715023438,60122796875,60692265625,38434082775
23/10/21,60694628906,61743878906,59826523438,61393617188,26882546034
24/10/21,61368343750,61505804688,59643343750,60930835938,27316183882
25/10/21,60893925781,63729324219,60691800781,63039824219,31064911614
26/10/21,63032761719,63229027344,59991160156,60363792969,34878965587
27/10/21,60352000000,61435183594,58208187500,58482386719,43657076893
28/10/21,58470730469,62128632813,58206917969,60622136719,45257083247
29/10/21,60624871094,62927609375,60329964844,62227964844,36856881767
30/10/21,62239363281,62330144531,60918386719,61888832031,32157938616
31/10/21,61850488281,62406171875,60074328125,61318957031,32241199927
1/11/21,61320449219,62419003906,59695183594,61004406250,36150572843
2/11/21,60963253906,64242792969,60673054688,63226402344,37746665647
3/11/21,63254335938,63516937500,61184238281,62970046875,36124731509
4/11/21,62941804688,63123289063,60799664063,61452230469,32615846901
5/11/21,61460078125,62541468750,60844609375,61125675781,30605102446
6/11/21,61068875000,61590683594,60163781250,61527480469,29094934221
7/11/21,61554921875,63326988281,61432488281,63326988281,24726754302
8/11/21,63344066406,67673742188,63344066406,67566828125,41125608330
9/11/21,67549734375,68530335938,66382062500,66971828125,42357991721
10/11/21,66953335938,68789625000,63208113281,64995230469,48730828378
11/11/21,64978890625,65579015625,64180488281,64949960938,35880633236
12/11/21,64863980469,65460816406,62333914063,64155941406,36084893887
13/11/21,64158121094,64915675781,63303734375,64469527344,30474228777
14/11/21,64455371094,65495179688,63647808594,65466839844,25122092191
15/11/21,65521289063,66281570313,63548144531,63557871094,30558763548
16/11/21,63721195313,63721195313,59016335938,60161246094,46844335592
17/11/21,60139621094,60823609375,58515410156,60368011719,39178392930
18/11/21,60360136719,60948500000,56550792969,56942136719,41388338699
19/11/21,56896128906,58351113281,55705179688,58119578125,38702407772
20/11/21,58115082031,59859878906,57469726563,59697195313,30624264863
21/11/21,59730507813,60004425781,58618929688,58730476563,26123447605
22/11/21,58706847656,59266359375,55679839844,56289289063,35036121783
23/11/21,56304554688,57875515625,55632761719,57569074219,37485803899
24/11/21,57565851563,57803066406,55964222656,56280425781,36635566789
25/11/21,57165417969,59367968750,57146683594,57274679688,34284016248
26/11/21,58960285156,59183480469,53569765625,53569765625,41810748221
27/11/21,53736429688,55329257813,53668355469,54815078125,30560857714
28/11/21,54813023438,57393843750,53576734375,57248457031,28116886357
29/11/21,57291906250,58872878906,56792527344,57806566406,32370840356
30/11/21,57830113281,59113402344,56057281250,57005425781,36708594618
1/12/21,56907964844,59041683594,56553082031,57229828125,36858195307
2/12/21,57217371094,57349234375,55895132813,56477816406,32379968686
3/12/21,56509164063,57482167969,52496585938,53598246094,39789134215
4/12/21,53727878906,53904679688,42874617188,49200703125,61385677469
5/12/21,49201519531,49768148438,47857496094,49368847656,37198201161
6/12/21,49413480469,50929519531,47281035156,50582625000,37707308001
7/12/21,50581828125,51934781250,50175808594,50700085938,33676814852
8/12/21,50667648438,51171375000,48765988281,50504796875,28479699446
9/12/21,50450082031,50797164063,47358351563,47672121094,29603577251
10/12/21,47642144531,50015253906,47023699219,47243304688,30966005122
11/12/21,47264632813,49458210938,46942347656,49362507813,25775869261
12/12/21,49354855469,50724867188,48725851563,50098335938,21939223599
13/12/21,50114742188,50205000000,45894847656,46737480469,32166727776
14/12/21,46709824219,48431398438,46424496094,46612632813,34638619079
15/12/21,48379753906,49473957031,46671964844,48896722656,36541828520
16/12/21,48900464844,49425574219,47529878906,47665425781,27268150947
17/12/21,47653730469,48004894531,45618214844,46202144531,32902725329
18/12/21,46219253906,47313828125,45598441406,46848777344,26098292690
19/12/21,46853867188,48089664063,46502953125,46707015625,25154053861
20/12/21,46707062500,47401718750,45579808594,46880277344,30961902129
21/12/21,46886078125,49300917969,46698773438,48936613281,27055803928
22/12/21,48937097656,49544796875,48450941406,48628511719,24447979559
23/12/21,48626343750,51332339844,48065835938,50784539063,28223878108
24/12/21,50806050781,51814027344,50514496094,50822195313,24367912228
25/12/21,50854917969,51176597656,50236707031,50429859375,19030650914
26/12/21,50428691406,51196378906,49623105469,50809515625,20964372926
27/12/21,50802609375,51956328125,50499468750,50640417969,24324345758
28/12/21,50679859375,50679859375,47414210938,47588855469,33430376883
29/12/21,47623871094,48119742188,46201496094,46444710938,30049226299
30/12/21,46490605469,47879964844,46060312500,47178125000,26686491018
31/12/21,47169371094,48472527344,45819953125,46306445313,36974172400
1/1/22,46311746094,47827312500,46288484375,47686812500,24582667004
2/1/22,47680925781,47881406250,46856937500,47345218750,27951569547
3/1/22,47343542969,47510726563,45835964844,46458117188,33071628362
4/1/22,46458851563,47406546875,45752464844,45897574219,42494677905
5/1/22,45899359375,46929046875,42798222656,43569003906,36851084859
6/1/22,43565511719,43748718750,42645539063,43160929688,30208048289
7/1/22,43153570313,43153570313,41077445313,41557902344,84196607520
8/1/22,41561464844,42228941406,40672277344,41733941406,28066355845
9/1/22,41734726563,42663949219,41338160156,41911601563,21294384372
10/1/22,41910230469,42199484375,39796570313,41821261719,32104232331
11/1/22,41819507813,43001156250,41407753906,42735855469,26327648900
12/1/22,42742179688,44135367188,42528988281,43949101563,33499938689
13/1/22,43946742188,44278421875,42447042969,42591570313,47691135082
14/1/22,42598871094,43346687500,41982617188,43099699219,23577403399
15/1/22,43101898438,43724671875,42669035156,43177398438,18371348298
16/1/22,43172039063,43436808594,42691023438,43113878906,17902097845
17/1/22,43118121094,43179390625,41680320313,42250550781,21690904261
18/1/22,42250074219,42534402344,41392214844,42375632813,22417209227
19/1/22,42374039063,42478304688,41242914063,41744328125,23091543258
20/1/22,41744027344,43413023438,40672824219,40680417969,20382033940
21/1/22,40699605469,41060527344,35791425781,36457316406,43011992031
22/1/22,36471589844,36688812500,34349250000,35030250000,39714385405
23/1/22,35047359375,36433312500,34784968750,36276804688,26017975951
24/1/22,36275734375,37247519531,33184058594,36654328125,41856658597
25/1/22,36654804688,37444570313,35779429688,36954003906,26428189594
26/1/22,36950515625,38825410156,36374906250,36852121094,31324598034
27/1/22,36841878906,37148324219,35629281250,37138234375,25041426629
28/1/22,37128445313,37952878906,36211109375,37784332031,22238830523
29/1/22,37780714844,38576261719,37406472656,38138179688,17194183075
30/1/22,38151917969,38266339844,37437710938,37917601563,14643548444
31/1/22,37920281250,38647261719,36733574219,38483125000,20734730465
1/2/22,38481765625,39115132813,38113664063,38743273438,20288500328
2/2/22,38743714844,38834617188,36832730469,36952984375,19155189416
